gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr
Hidro,GCM,Water,2040,0.0,0.0,0.0
Hidro,GCM,Water,2045,0.0,0.0,0.0
Hidro,HTC,Water,2020,4383.82515648,0.0,0.0
Hidro,HTC,Water,2025,4927.242756479995,0.0,0.0
Hidro,HTC,Water,2030,5035.92627647999,0.0,0.0
Hidro,HTC,Water,2035,5144.609796479977,0.0,0.0
Hidro,HTC,Water,2040,5198.951556479974,0.0,0.0
Hidro,HTC,Water,2045,5253.293316479985,0.0,0.0
Hidro,MET-GUAV,Water,2020,0.0,0.0,0.0
Hidro,MET-GUAV,Water,2025,0.0,0.0,0.0
Hidro,MET-GUAV,Water,2030,0.0,0.0,0.0
Hidro,MET-GUAV,Water,2035,0.0,0.0,0.0
Hidro,MET-GUAV,Water,2040,0.0,0.0,0.0
Hidro,MET-GUAV,Water,2045,0.0,0.0,0.0
Hidro,NAR-PUT,Water,2020,0.0,0.0,0.0
Hidro,NAR-PUT,Water,2025,0.0,0.0,0.0
Hidro,NAR-PUT,Water,2030,0.0,0.0,0.0
Hidro,NAR-PUT,Water,2035,0.0,0.0,0.0
Hidro,NAR-PUT,Water,2040,0.0,0.0,0.0
Hidro,NAR-PUT,Water,2045,0.0,0.0,0.0
Hidro,NSANT,Water,2020,0.0,0.0,0.0
Hidro,NSANT,Water,2025,271.70879999999977,0.0,0.0
Hidro,NSANT,Water,2030,326.05055999999985,0.0,0.0
Hidro,NSANT,Water,2035,380.3923200000007,0.0,0.0
Hidro,NSANT,Water,2040,434.73408000000023,0.0,0.0
Hidro,NSANT,Water,2045,489.0758399999999,0.0,0.0
Hidro,SANT-ARA,Water,2020,3185.761138560001,0.0,0.0
Hidro,SANT-ARA,Water,2025,3185.7611385600007,0.0,0.0
Hidro,SANT-ARA,Water,2030,3185.761138560002,0.0,0.0
Hidro,SANT-ARA,Water,2035,3185.7611385600003,0.0,0.0
Hidro,SANT-ARA,Water,2040,3185.7611385600003,0.0,0.0
Hidro,SANT-ARA,Water,2045,3185.761138560001,0.0,0.0
Hidro,VALLE,Water,2020,3290.7862310400033,0.0,0.0
Hidro,VALLE,Water,2025,3834.2038310400126,0.0,0.0
Hidro,VALLE,Water,2030,3942.887351040003,0.0,0.0
Hidro,VALLE,Water,2035,4051.5708710400136,0.0,0.0
Hidro,VALLE,Water,2040,4105.912631039997,0.0,0.0
Hidro,VALLE,Water,2045,4160.254391040004,0.0,0.0
Menores,ANT-CHO,RunofRiver,2020,1648.4863115970002,0.0,0.0
Menores,ANT-CHO,RunofRiver,2025,1648.4863115969993,0.0,0.0
Menores,ANT-CHO,RunofRiver,2030,1648.4863115969995,0.0,0.0
Menores,ANT-CHO,RunofRiver,2035,1648.486311596999,0.0,0.0
Menores,ANT-CHO,RunofRiver,2040,1648.4863115970006,0.0,0.0
Menores,ANT-CHO,RunofRiver,2045,1648.486311596999,0.0,0.0
Menores,BOG-CUN,RunofRiver,2020,646.2981914308135,0.0,0.0
Menores,BOG-CUN,RunofRiver,2025,646.2981914308134,0.0,0.0
Menores,BOG-CUN,RunofRiver,2030,646.2981914308137,0.0,0.0
Menores,BOG-CUN,RunofRiver,2035,646.2981914308135,0.0,0.0
Menores,BOG-CUN,RunofRiver,2040,646.2981914308134,0.0,0.0
Menores,BOG-CUN,RunofRiver,2045,646.2981914308136,0.0,0.0
Menores,CAUCA,RunofRiver,2020,245.1498321455038,0.0,0.0
Menores,CAUCA,RunofRiver,2025,245.14983214550378,0.0,0.0
Menores,CAUCA,RunofRiver,2030,245.14983214550378,0.0,0.0
Menores,CAUCA,RunofRiver,2035,245.14983214550378,0.0,0.0
Menores,CAUCA,RunofRiver,2040,245.1498321455038,0.0,0.0
Menores,CAUCA,RunofRiver,2045,245.1498321455038,0.0,0.0
Menores,CQR,RunofRiver,2020,251.9776126164001,0.0,0.0
Menores,CQR,RunofRiver,2025,251.97761261640008,0.0,0.0
Menores,CQR,RunofRiver,2030,251.9776126164001,0.0,0.0
Menores,CQR,RunofRiver,2035,251.97761261640014,0.0,0.0
Menores,CQR,RunofRiver,2040,251.97761261640014,0.0,0.0
Menores,CQR,RunofRiver,2045,251.9776126164001,0.0,0.0
Menores,HTC,RunofRiver,2020,151.77180589591669,0.0,0.0
Menores,HTC,RunofRiver,2025,151.77180589591669,0.0,0.0
Menores,HTC,RunofRiver,2030,151.77180589591666,0.0,0.0
Menores,HTC,RunofRiver,2035,151.7718058959167,0.0,0.0
Menores,HTC,RunofRiver,2040,151.77180589591666,0.0,0.0
Menores,HTC,RunofRiver,2045,151.77180589591669,0.0,0.0
Menores,NAR-PUT,RunofRiver,2020,154.76302400697577,0.0,0.0
Menores,NAR-PUT,RunofRiver,2025,154.76302400697577,0.0,0.0
Menores,NAR-PUT,RunofRiver,2030,154.76302400697577,0.0,0.0
Menores,NAR-PUT,RunofRiver,2035,154.76302400697577,0.0,0.0
Menores,NAR-PUT,RunofRiver,2040,154.76302400697577,0.0,0.0
Menores,NAR-PUT,RunofRiver,2045,154.76302400697577,0.0,0.0
Menores,SANT-ARA,RunofRiver,2020,123.55031328287974,0.0,0.0
Menores,SANT-ARA,RunofRiver,2025,123.55031328287976,0.0,0.0
Menores,SANT-ARA,RunofRiver,2030,123.55031328287976,0.0,0.0
Menores,SANT-ARA,RunofRiver,2035,123.55031328287976,0.0,0.0
Menores,SANT-ARA,RunofRiver,2040,123.55031328287978,0.0,0.0
Menores,SANT-ARA,RunofRiver,2045,123.55031328287977,0.0,0.0
Menores,VALLE,RunofRiver,2020,695.5232373019344,0.0,0.0
Menores,VALLE,RunofRiver,2025,695.5232373019344,0.0,0.0
Menores,VALLE,RunofRiver,2030,695.5232373019344,0.0,0.0
Menores,VALLE,RunofRiver,2035,695.5232373019344,0.0,0.0
Menores,VALLE,RunofRiver,2040,695.5232373019345,0.0,0.0
Menores,VALLE,RunofRiver,2045,695.5232373019345,0.0,0.0
Thermal,ANT-CHO,termosierra_fo2,2020,0.0,0.0,0.0
Thermal,ANT-CHO,termosierra_fo2,2025,0.0,0.0,0.0
Thermal,ANT-CHO,termosierra_fo2,2030,0.0,0.0,0.0
Thermal,ANT-CHO,termosierra_fo2,2035,0.0,0.0,0.0
Thermal,ANT-CHO,termosierra_fo2,2040,0.0,0.0,0.0
Thermal,ANT-CHO,termosierra_fo2,2045,0.0,0.0,0.0
Thermal,ANT-CHO,termosierra_gas,2020,0.0,0.0,0.0
Thermal,ANT-CHO,termosierra_gas,2025,0.0,0.0,0.0
Thermal,ANT-CHO,termosierra_gas,2030,0.0,0.0,0.0
Thermal,ANT-CHO,termosierra_gas,2035,0.0,0.0,0.0
Thermal,ANT-CHO,termosierra_gas,2040,0.0,0.0,0.0
Thermal,ANT-CHO,termosierra_gas,2045,0.0,0.0,0.0
Thermal,ATLANTICO,barranquilla_fo6,2020,0.0,0.0,0.0
Thermal,ATLANTICO,barranquilla_fo6,2025,0.0,0.0,0.0
Thermal,ATLANTICO,barranquilla_fo6,2030,0.0,0.0,0.0
Thermal,ATLANTICO,barranquilla_fo6,2035,0.0,0.0,0.0
Thermal,ATLANTICO,barranquilla_fo6,2040,0.0,0.0,0.0
Thermal,ATLANTICO,barranquilla_fo6,2045,0.0,0.0,0.0
Thermal,ATLANTICO,barranquilla_gas,2020,1671.7092083999994,45186299.90305197,0.0
Thermal,ATLANTICO,barranquilla_gas,2025,1568.7401830727945,42403047.148457654,0.0
Thermal,ATLANTICO,barranquilla_gas,2030,1565.336033285162,42311032.97969794,0.0
Thermal,ATLANTICO,barranquilla_gas,2035,1041.0263996450474,28138943.582405623,0.0
Thermal,ATLANTICO,barranquilla_gas,2040,1615.5310187278358,43667803.43621343,0.0
Thermal,ATLANTICO,barranquilla_gas,2045,1661.9314631213326,44922007.44816962,0.0
Thermal,ATLANTICO,flores_fo2,2020,0.0,0.0,0.0
Thermal,ATLANTICO,flores_fo2,2025,0.0,0.0,0.0
Thermal,ATLANTICO,flores_fo2,2030,0.0,0.0,0.0
Thermal,ATLANTICO,flores_fo2,2035,0.0,0.0,0.0
Thermal,ATLANTICO,flores_fo2,2040,0.0,0.0,0.0
Thermal,ATLANTICO,flores_fo2,2045,0.0,0.0,0.0
Thermal,ATLANTICO,flores_gas,2020,1222.7268503999994,33050306.766312003,0.0
Thermal,ATLANTICO,flores_gas,2025,0.0,0.0,0.0
Thermal,ATLANTICO,flores_gas,2030,0.0,0.0,0.0
Thermal,ATLANTICO,flores_gas,2035,0.0,0.0,0.0
Thermal,ATLANTICO,flores_gas,2040,0.0,0.0,0.0
Thermal,ATLANTICO,flores_gas,2045,175.33655878550522,4739347.183972209,0.0
Thermal,BOG-CUN,zipa_car,2020,1549.1643763200004,48876136.07289608,0.0
Thermal,BOG-CUN,zipa_car,2025,997.6939889674777,31477245.351924144,0.0
Thermal,BOG-CUN,zipa_car,2030,387.2910940799999,12219034.018224003,0.0
Thermal,BOG-CUN,zipa_car,2035,784.2628407957752,24743492.627106823,0.0
Thermal,BOG-CUN,zipa_car,2040,387.2910940799998,12219034.018224005,0.0
Thermal,BOG-CUN,zipa_car,2045,882.9063513599972,27855695.385408103,0.0
Thermal,BOLIVAR,barranquilla_gas,2020,133.47240765158793,3607759.178822421,0.0
Thermal,BOLIVAR,barranquilla_gas,2025,0.0,0.0,0.0
Thermal,BOLIVAR,barranquilla_gas,2030,0.0,0.0,0.0
Thermal,BOLIVAR,barranquilla_gas,2035,0.0,0.0,0.0
Thermal,BOLIVAR,barranquilla_gas,2040,0.0,0.0,0.0
Thermal,BOLIVAR,barranquilla_gas,2045,0.0,0.0,0.0
Thermal,BOLIVAR,candelaria_fo2,2020,0.0,0.0,0.0
Thermal,BOLIVAR,candelaria_fo2,2025,0.0,0.0,0.0
Thermal,BOLIVAR,candelaria_fo2,2030,0.0,0.0,0.0
Thermal,BOLIVAR,candelaria_fo2,2035,0.0,0.0,0.0
Thermal,BOLIVAR,candelaria_fo2,2040,0.0,0.0,0.0
Thermal,BOLIVAR,candelaria_fo2,2045,0.0,0.0,0.0
Thermal,BOLIVAR,cartagena_fo6,2020,0.0,0.0,0.0
Thermal,BOLIVAR,cartagena_fo6,2025,0.0,0.0,0.0
Thermal,BOLIVAR,cartagena_fo6,2030,0.0,0.0,0.0
Thermal,BOLIVAR,cartagena_fo6,2035,0.0,0.0,0.0
Thermal,BOLIVAR,cartagena_fo6,2040,0.0,0.0,0.0
Thermal,BOLIVAR,cartagena_fo6,2045,0.0,0.0,0.0
Thermal,BOLIVAR,cartagena_gas,2020,0.0,0.0,0.0
Thermal,BOLIVAR,cartagena_gas,2025,0.0,0.0,0.0
Thermal,BOLIVAR,cartagena_gas,2030,0.0,0.0,0.0
Thermal,BOLIVAR,cartagena_gas,2035,0.0,0.0,0.0
Thermal,BOLIVAR,cartagena_gas,2040,0.0,0.0,0.0
Thermal,BOLIVAR,cartagena_gas,2045,0.0,0.0,0.0
Thermal,BOLIVAR,flores_fo2,2020,0.0,0.0,0.0
Thermal,BOLIVAR,flores_fo2,2025,0.0,0.0,0.0
Thermal,BOLIVAR,flores_fo2,2030,0.0,0.0,0.0
Thermal,BOLIVAR,flores_fo2,2035,0.0,0.0,0.0
Thermal,BOLIVAR,flores_fo2,2040,0.0,0.0,0.0
Thermal,BOLIVAR,flores_fo2,2045,0.0,0.0,0.0
Thermal,BOY-CAS,barranquilla_gas,2020,0.0,0.0,0.0
Thermal,BOY-CAS,barranquilla_gas,2025,0.0,0.0,0.0
Thermal,BOY-CAS,barranquilla_gas,2030,0.0,0.0,0.0
Thermal,BOY-CAS,barranquilla_gas,2035,0.0,0.0,0.0
Thermal,BOY-CAS,barranquilla_gas,2040,0.0,0.0,0.0
Thermal,BOY-CAS,barranquilla_gas,2045,0.0,0.0,0.0
Thermal,BOY-CAS,paipa_car,2020,0.0,0.0,0.0
Thermal,BOY-CAS,paipa_car,2025,2680.345958399997,84564914.98751988,0.0
Thermal,BOY-CAS,paipa_car,2030,2346.9094992045625,74044994.69990386,0.0
Thermal,BOY-CAS,paipa_car,2035,2680.345958399997,84564914.98751988,0.0
Thermal,BOY-CAS,paipa_car,2040,2583.899643435315,81522033.7503842,0.0
Thermal,BOY-CAS,paipa_car,2045,2680.345958399997,84564914.98751988,0.0
Thermal,BOY-CAS,termoyopal_gas,2020,69.59619321600015,1881185.102628483,0.0
Thermal,BOY-CAS,termoyopal_gas,2025,0.0,0.0,0.0
Thermal,BOY-CAS,termoyopal_gas,2030,0.0,0.0,0.0
Thermal,BOY-CAS,termoyopal_gas,2035,0.0,0.0,0.0
Thermal,BOY-CAS,termoyopal_gas,2040,0.0,0.0,0.0
Thermal,BOY-CAS,termoyopal_gas,2045,0.0,0.0,0.0
Thermal,COR-SUC,gecelca_car,2020,2574.7504465437096,81233376.58845395,0.0
Thermal,COR-SUC,gecelca_car,2025,1027.79419248,32426906.772744015,0.0
Thermal,COR-SUC,gecelca_car,2030,1027.79419248,32426906.772744015,0.0
Thermal,COR-SUC,gecelca_car,2035,1051.0767522260328,33161471.53273137,0.0
Thermal,COR-SUC,gecelca_car,2040,1027.79419248,32426906.772744022,0.0
Thermal,COR-SUC,gecelca_car,2045,2055.5883849599995,64853813.54548797,0.0
Thermal,CQR,termodorada_fo2,2020,0.0,0.0,0.0
Thermal,CQR,termodorada_fo2,2025,0.0,0.0,0.0
Thermal,CQR,termodorada_fo2,2030,0.0,0.0,0.0
Thermal,CQR,termodorada_fo2,2035,0.0,0.0,0.0
Thermal,CQR,termodorada_fo2,2040,0.0,0.0,0.0
Thermal,CQR,termodorada_fo2,2045,0.0,0.0,0.0
Thermal,CQR,termodorada_gas,2020,0.0,0.0,0.0
Thermal,CQR,termodorada_gas,2025,0.0,0.0,0.0
Thermal,CQR,termodorada_gas,2030,0.0,0.0,0.0
Thermal,CQR,termodorada_gas,2035,0.0,0.0,0.0
Thermal,CQR,termodorada_gas,2040,0.0,0.0,0.0
Thermal,CQR,termodorada_gas,2045,0.0,0.0,0.0
