HTC;barranquilla_gas;2020;5.912366753
HTC;barranquilla_gas;2025;8.368309657
HTC;barranquilla_gas;2030;9.572650992
HTC;barranquilla_gas;2035;10.67265099
HTC;barranquilla_gas;2040;11.77265099
HTC;barranquilla_gas;2045;12.87265099
HTC;barranquilla_fo6;2020;.
HTC;barranquilla_fo6;2025;.
HTC;barranquilla_fo6;2030;.
HTC;barranquilla_fo6;2035;.
HTC;barranquilla_fo6;2040;.
HTC;barranquilla_fo6;2045;.
HTC;cartagena_gas;2020;.
HTC;cartagena_gas;2025;.
HTC;cartagena_gas;2030;.
HTC;cartagena_gas;2035;.
HTC;cartagena_gas;2040;.
HTC;cartagena_gas;2045;.
HTC;cartagena_fo6;2020;.
HTC;cartagena_fo6;2025;.
HTC;cartagena_fo6;2030;.
HTC;cartagena_fo6;2035;.
HTC;cartagena_fo6;2040;.
HTC;cartagena_fo6;2045;.
HTC;guajira_gas;2020;.
HTC;guajira_gas;2025;.
HTC;guajira_gas;2030;.
HTC;guajira_gas;2035;.
HTC;guajira_gas;2040;.
HTC;guajira_gas;2045;.
HTC;guajira_car;2020;.
HTC;guajira_car;2025;.
HTC;guajira_car;2030;.
HTC;guajira_car;2035;.
HTC;guajira_car;2040;.
HTC;guajira_car;2045;.
HTC;flores_gas;2020;.
HTC;flores_gas;2025;.
HTC;flores_gas;2030;.
HTC;flores_gas;2035;.
HTC;flores_gas;2040;.
HTC;flores_gas;2045;.
HTC;flores_fo2;2020;.
HTC;flores_fo2;2025;.
HTC;flores_fo2;2030;.
HTC;flores_fo2;2035;.
HTC;flores_fo2;2040;.
HTC;flores_fo2;2045;.
HTC;paipa_car;2020;.
HTC;paipa_car;2025;.
HTC;paipa_car;2030;.
HTC;paipa_car;2035;.
HTC;paipa_car;2040;.
HTC;paipa_car;2045;.
HTC;tasajero_car;2020;.
HTC;tasajero_car;2025;.
HTC;tasajero_car;2030;.
HTC;tasajero_car;2035;.
HTC;tasajero_car;2040;.
HTC;tasajero_car;2045;.
HTC;zipa_car;2020;.
HTC;zipa_car;2025;.
HTC;zipa_car;2030;.
HTC;zipa_car;2035;.
HTC;zipa_car;2040;.
HTC;zipa_car;2045;.
HTC;fuel_oil;2020;.
HTC;fuel_oil;2025;.
HTC;fuel_oil;2030;.
HTC;fuel_oil;2035;.
HTC;fuel_oil;2040;.
HTC;fuel_oil;2045;.
HTC;termodorada_gas;2020;.
HTC;termodorada_gas;2025;.
HTC;termodorada_gas;2030;.
HTC;termodorada_gas;2035;.
HTC;termodorada_gas;2040;.
HTC;termodorada_gas;2045;.
HTC;termodorada_fo2;2020;.
HTC;termodorada_fo2;2025;.
HTC;termodorada_fo2;2030;.
HTC;termodorada_fo2;2035;.
HTC;termodorada_fo2;2040;.
HTC;termodorada_fo2;2045;.
HTC;termosierra_gas;2020;.
HTC;termosierra_gas;2025;.
HTC;termosierra_gas;2030;.
HTC;termosierra_gas;2035;.
HTC;termosierra_gas;2040;.
HTC;termosierra_gas;2045;.
HTC;termosierra_fo2;2020;.
HTC;termosierra_fo2;2025;.
HTC;termosierra_fo2;2030;.
HTC;termosierra_fo2;2035;.
HTC;termosierra_fo2;2040;.
HTC;termosierra_fo2;2045;.
HTC;merielectrica_gas;2020;.
HTC;merielectrica_gas;2025;.
HTC;merielectrica_gas;2030;.
HTC;merielectrica_gas;2035;.
HTC;merielectrica_gas;2040;.
HTC;merielectrica_gas;2045;.
HTC;NONE  ;2020;0
HTC;NONE  ;2025;0
HTC;NONE  ;2030;0
HTC;NONE  ;2035;0
HTC;NONE  ;2040;0
HTC;NONE  ;2045;0
HTC;termovalle_gas;2020;.
HTC;termovalle_gas;2025;.
HTC;termovalle_gas;2030;.
HTC;termovalle_gas;2035;.
HTC;termovalle_gas;2040;.
HTC;termovalle_gas;2045;.
HTC;termovalle_cmp2;2020;.
HTC;termovalle_cmp2;2025;.
HTC;termovalle_cmp2;2030;.
HTC;termovalle_cmp2;2035;.
HTC;termovalle_cmp2;2040;.
HTC;termovalle_cmp2;2045;.
HTC;termocentro_gas;2020;.
HTC;termocentro_gas;2025;.
HTC;termocentro_gas;2030;.
HTC;termocentro_gas;2035;.
HTC;termocentro_gas;2040;.
HTC;termocentro_gas;2045;.
HTC;termocentro_ja1;2020;.
HTC;termocentro_ja1;2025;.
HTC;termocentro_ja1;2030;.
HTC;termocentro_ja1;2035;.
HTC;termocentro_ja1;2040;.
HTC;termocentro_ja1;2045;.
HTC;candelaria_fo2;2020;.
HTC;candelaria_fo2;2025;.
HTC;candelaria_fo2;2030;.
HTC;candelaria_fo2;2035;.
HTC;candelaria_fo2;2040;.
HTC;candelaria_fo2;2045;.
HTC;termoyopal_gas;2020;.
HTC;termoyopal_gas;2025;.
HTC;termoyopal_gas;2030;.
HTC;termoyopal_gas;2035;.
HTC;termoyopal_gas;2040;.
HTC;termoyopal_gas;2045;.
HTC;gecelca_car;2020;.
HTC;gecelca_car;2025;.
HTC;gecelca_car;2030;.
HTC;gecelca_car;2035;.
HTC;gecelca_car;2040;.
HTC;gecelca_car;2045;.
CAUCA;barranquilla_gas;2020;.
CAUCA;barranquilla_gas;2025;.
CAUCA;barranquilla_gas;2030;.
CAUCA;barranquilla_gas;2035;.
CAUCA;barranquilla_gas;2040;.
CAUCA;barranquilla_gas;2045;.
CAUCA;barranquilla_fo6;2020;.
CAUCA;barranquilla_fo6;2025;.
CAUCA;barranquilla_fo6;2030;.
CAUCA;barranquilla_fo6;2035;.
CAUCA;barranquilla_fo6;2040;.
CAUCA;barranquilla_fo6;2045;.
CAUCA;cartagena_gas;2020;.
CAUCA;cartagena_gas;2025;.
CAUCA;cartagena_gas;2030;.
CAUCA;cartagena_gas;2035;.
CAUCA;cartagena_gas;2040;.
CAUCA;cartagena_gas;2045;.
CAUCA;cartagena_fo6;2020;.
CAUCA;cartagena_fo6;2025;.
CAUCA;cartagena_fo6;2030;.
CAUCA;cartagena_fo6;2035;.
CAUCA;cartagena_fo6;2040;.
CAUCA;cartagena_fo6;2045;.
CAUCA;guajira_gas;2020;.
CAUCA;guajira_gas;2025;.
CAUCA;guajira_gas;2030;.
CAUCA;guajira_gas;2035;.
CAUCA;guajira_gas;2040;.
CAUCA;guajira_gas;2045;.
CAUCA;guajira_car;2020;.
CAUCA;guajira_car;2025;.
CAUCA;guajira_car;2030;.
CAUCA;guajira_car;2035;.
CAUCA;guajira_car;2040;.
CAUCA;guajira_car;2045;.
CAUCA;flores_gas;2020;.
CAUCA;flores_gas;2025;.
CAUCA;flores_gas;2030;.
CAUCA;flores_gas;2035;.
CAUCA;flores_gas;2040;.
CAUCA;flores_gas;2045;.
CAUCA;flores_fo2;2020;.
CAUCA;flores_fo2;2025;.
CAUCA;flores_fo2;2030;.
CAUCA;flores_fo2;2035;.
CAUCA;flores_fo2;2040;.
CAUCA;flores_fo2;2045;.
CAUCA;paipa_car;2020;.
CAUCA;paipa_car;2025;.
CAUCA;paipa_car;2030;.
CAUCA;paipa_car;2035;.
CAUCA;paipa_car;2040;.
CAUCA;paipa_car;2045;.
CAUCA;tasajero_car;2020;.
CAUCA;tasajero_car;2025;.
CAUCA;tasajero_car;2030;.
CAUCA;tasajero_car;2035;.
CAUCA;tasajero_car;2040;.
CAUCA;tasajero_car;2045;.
CAUCA;zipa_car;2020;.
CAUCA;zipa_car;2025;.
CAUCA;zipa_car;2030;.
CAUCA;zipa_car;2035;.
CAUCA;zipa_car;2040;.
CAUCA;zipa_car;2045;.
CAUCA;fuel_oil;2020;.
CAUCA;fuel_oil;2025;.
CAUCA;fuel_oil;2030;.
CAUCA;fuel_oil;2035;.
CAUCA;fuel_oil;2040;.
CAUCA;fuel_oil;2045;.
CAUCA;termodorada_gas;2020;.
CAUCA;termodorada_gas;2025;.
CAUCA;termodorada_gas;2030;.
CAUCA;termodorada_gas;2035;.
CAUCA;termodorada_gas;2040;.
CAUCA;termodorada_gas;2045;.
CAUCA;termodorada_fo2;2020;.
CAUCA;termodorada_fo2;2025;.
CAUCA;termodorada_fo2;2030;.
CAUCA;termodorada_fo2;2035;.
CAUCA;termodorada_fo2;2040;.
CAUCA;termodorada_fo2;2045;.
CAUCA;termosierra_gas;2020;.
CAUCA;termosierra_gas;2025;.
CAUCA;termosierra_gas;2030;.
CAUCA;termosierra_gas;2035;.
CAUCA;termosierra_gas;2040;.
CAUCA;termosierra_gas;2045;.
CAUCA;termosierra_fo2;2020;.
CAUCA;termosierra_fo2;2025;.
CAUCA;termosierra_fo2;2030;.
CAUCA;termosierra_fo2;2035;.
CAUCA;termosierra_fo2;2040;.
CAUCA;termosierra_fo2;2045;.
CAUCA;merielectrica_gas;2020;.
CAUCA;merielectrica_gas;2025;.
CAUCA;merielectrica_gas;2030;.
CAUCA;merielectrica_gas;2035;.
CAUCA;merielectrica_gas;2040;.
CAUCA;merielectrica_gas;2045;.
CAUCA;NONE  ;2020;0
CAUCA;NONE  ;2025;0
CAUCA;NONE  ;2030;0
CAUCA;NONE  ;2035;0
CAUCA;NONE  ;2040;0
CAUCA;NONE  ;2045;0
CAUCA;termovalle_gas;2020;.
CAUCA;termovalle_gas;2025;.
CAUCA;termovalle_gas;2030;.
CAUCA;termovalle_gas;2035;.
CAUCA;termovalle_gas;2040;.
CAUCA;termovalle_gas;2045;.
CAUCA;termovalle_cmp2;2020;.
CAUCA;termovalle_cmp2;2025;.
CAUCA;termovalle_cmp2;2030;.
CAUCA;termovalle_cmp2;2035;.
CAUCA;termovalle_cmp2;2040;.
CAUCA;termovalle_cmp2;2045;.
CAUCA;termocentro_gas;2020;.
CAUCA;termocentro_gas;2025;.
CAUCA;termocentro_gas;2030;.
CAUCA;termocentro_gas;2035;.
CAUCA;termocentro_gas;2040;.
CAUCA;termocentro_gas;2045;.
CAUCA;termocentro_ja1;2020;.
CAUCA;termocentro_ja1;2025;.
CAUCA;termocentro_ja1;2030;.
CAUCA;termocentro_ja1;2035;.
CAUCA;termocentro_ja1;2040;.
CAUCA;termocentro_ja1;2045;.
CAUCA;candelaria_fo2;2020;.
CAUCA;candelaria_fo2;2025;.
CAUCA;candelaria_fo2;2030;.
CAUCA;candelaria_fo2;2035;.
CAUCA;candelaria_fo2;2040;.
CAUCA;candelaria_fo2;2045;.
CAUCA;termoyopal_gas;2020;.
CAUCA;termoyopal_gas;2025;.
CAUCA;termoyopal_gas;2030;.
CAUCA;termoyopal_gas;2035;.
CAUCA;termoyopal_gas;2040;.
CAUCA;termoyopal_gas;2045;.
CAUCA;gecelca_car;2020;.
CAUCA;gecelca_car;2025;.
CAUCA;gecelca_car;2030;.
CAUCA;gecelca_car;2035;.
CAUCA;gecelca_car;2040;.
CAUCA;gecelca_car;2045;.
NAR-PUT;barranquilla_gas;2020;.
NAR-PUT;barranquilla_gas;2025;.
NAR-PUT;barranquilla_gas;2030;.
NAR-PUT;barranquilla_gas;2035;.
NAR-PUT;barranquilla_gas;2040;.
NAR-PUT;barranquilla_gas;2045;.
NAR-PUT;barranquilla_fo6;2020;.
NAR-PUT;barranquilla_fo6;2025;.
NAR-PUT;barranquilla_fo6;2030;.
NAR-PUT;barranquilla_fo6;2035;.
NAR-PUT;barranquilla_fo6;2040;.
NAR-PUT;barranquilla_fo6;2045;.
NAR-PUT;cartagena_gas;2020;.
NAR-PUT;cartagena_gas;2025;.
NAR-PUT;cartagena_gas;2030;.
NAR-PUT;cartagena_gas;2035;.
NAR-PUT;cartagena_gas;2040;.
NAR-PUT;cartagena_gas;2045;.
NAR-PUT;cartagena_fo6;2020;.
NAR-PUT;cartagena_fo6;2025;.
NAR-PUT;cartagena_fo6;2030;.
NAR-PUT;cartagena_fo6;2035;.
NAR-PUT;cartagena_fo6;2040;.
NAR-PUT;cartagena_fo6;2045;.
NAR-PUT;guajira_gas;2020;.
NAR-PUT;guajira_gas;2025;.
NAR-PUT;guajira_gas;2030;.
NAR-PUT;guajira_gas;2035;.
NAR-PUT;guajira_gas;2040;.
NAR-PUT;guajira_gas;2045;.
NAR-PUT;guajira_car;2020;.
NAR-PUT;guajira_car;2025;.
NAR-PUT;guajira_car;2030;.
NAR-PUT;guajira_car;2035;.
NAR-PUT;guajira_car;2040;.
NAR-PUT;guajira_car;2045;.
NAR-PUT;flores_gas;2020;.
NAR-PUT;flores_gas;2025;.
NAR-PUT;flores_gas;2030;.
NAR-PUT;flores_gas;2035;.
NAR-PUT;flores_gas;2040;.
NAR-PUT;flores_gas;2045;.
NAR-PUT;flores_fo2;2020;.
NAR-PUT;flores_fo2;2025;.
NAR-PUT;flores_fo2;2030;.
NAR-PUT;flores_fo2;2035;.
NAR-PUT;flores_fo2;2040;.
NAR-PUT;flores_fo2;2045;.
NAR-PUT;paipa_car;2020;.
NAR-PUT;paipa_car;2025;.
NAR-PUT;paipa_car;2030;.
NAR-PUT;paipa_car;2035;.
NAR-PUT;paipa_car;2040;.
NAR-PUT;paipa_car;2045;.
NAR-PUT;tasajero_car;2020;.
NAR-PUT;tasajero_car;2025;.
NAR-PUT;tasajero_car;2030;.
NAR-PUT;tasajero_car;2035;.
NAR-PUT;tasajero_car;2040;.
NAR-PUT;tasajero_car;2045;.
NAR-PUT;zipa_car;2020;.
NAR-PUT;zipa_car;2025;.
NAR-PUT;zipa_car;2030;.
NAR-PUT;zipa_car;2035;.
NAR-PUT;zipa_car;2040;.
NAR-PUT;zipa_car;2045;.
NAR-PUT;fuel_oil;2020;.
NAR-PUT;fuel_oil;2025;.
NAR-PUT;fuel_oil;2030;.
NAR-PUT;fuel_oil;2035;.
NAR-PUT;fuel_oil;2040;.
NAR-PUT;fuel_oil;2045;.
NAR-PUT;termodorada_gas;2020;.
NAR-PUT;termodorada_gas;2025;.
NAR-PUT;termodorada_gas;2030;.
NAR-PUT;termodorada_gas;2035;.
NAR-PUT;termodorada_gas;2040;.
NAR-PUT;termodorada_gas;2045;.
NAR-PUT;termodorada_fo2;2020;.
NAR-PUT;termodorada_fo2;2025;.
NAR-PUT;termodorada_fo2;2030;.
NAR-PUT;termodorada_fo2;2035;.
NAR-PUT;termodorada_fo2;2040;.
NAR-PUT;termodorada_fo2;2045;.
NAR-PUT;termosierra_gas;2020;.
NAR-PUT;termosierra_gas;2025;.
NAR-PUT;termosierra_gas;2030;.
NAR-PUT;termosierra_gas;2035;.
NAR-PUT;termosierra_gas;2040;.
NAR-PUT;termosierra_gas;2045;.
NAR-PUT;termosierra_fo2;2020;.
NAR-PUT;termosierra_fo2;2025;.
NAR-PUT;termosierra_fo2;2030;.
NAR-PUT;termosierra_fo2;2035;.
NAR-PUT;termosierra_fo2;2040;.
NAR-PUT;termosierra_fo2;2045;.
NAR-PUT;merielectrica_gas;2020;.
NAR-PUT;merielectrica_gas;2025;.
NAR-PUT;merielectrica_gas;2030;.
NAR-PUT;merielectrica_gas;2035;.
NAR-PUT;merielectrica_gas;2040;.
NAR-PUT;merielectrica_gas;2045;.
NAR-PUT;NONE  ;2020;0
NAR-PUT;NONE  ;2025;0
NAR-PUT;NONE  ;2030;0
NAR-PUT;NONE  ;2035;0
NAR-PUT;NONE  ;2040;0
NAR-PUT;NONE  ;2045;0
NAR-PUT;termovalle_gas;2020;.
NAR-PUT;termovalle_gas;2025;.
NAR-PUT;termovalle_gas;2030;.
NAR-PUT;termovalle_gas;2035;.
NAR-PUT;termovalle_gas;2040;.
NAR-PUT;termovalle_gas;2045;.
NAR-PUT;termovalle_cmp2;2020;.
NAR-PUT;termovalle_cmp2;2025;.
NAR-PUT;termovalle_cmp2;2030;.
NAR-PUT;termovalle_cmp2;2035;.
NAR-PUT;termovalle_cmp2;2040;.
NAR-PUT;termovalle_cmp2;2045;.
NAR-PUT;termocentro_gas;2020;.
NAR-PUT;termocentro_gas;2025;.
NAR-PUT;termocentro_gas;2030;.
NAR-PUT;termocentro_gas;2035;.
NAR-PUT;termocentro_gas;2040;.
NAR-PUT;termocentro_gas;2045;.
NAR-PUT;termocentro_ja1;2020;.
NAR-PUT;termocentro_ja1;2025;.
NAR-PUT;termocentro_ja1;2030;.
NAR-PUT;termocentro_ja1;2035;.
NAR-PUT;termocentro_ja1;2040;.
NAR-PUT;termocentro_ja1;2045;.
NAR-PUT;candelaria_fo2;2020;.
NAR-PUT;candelaria_fo2;2025;.
NAR-PUT;candelaria_fo2;2030;.
NAR-PUT;candelaria_fo2;2035;.
NAR-PUT;candelaria_fo2;2040;.
NAR-PUT;candelaria_fo2;2045;.
NAR-PUT;termoyopal_gas;2020;.
NAR-PUT;termoyopal_gas;2025;.
NAR-PUT;termoyopal_gas;2030;.
NAR-PUT;termoyopal_gas;2035;.
NAR-PUT;termoyopal_gas;2040;.
NAR-PUT;termoyopal_gas;2045;.
NAR-PUT;gecelca_car;2020;.
NAR-PUT;gecelca_car;2025;.
NAR-PUT;gecelca_car;2030;.
NAR-PUT;gecelca_car;2035;.
NAR-PUT;gecelca_car;2040;.
NAR-PUT;gecelca_car;2045;.
VALLE;barranquilla_gas;2020;.
VALLE;barranquilla_gas;2025;.
VALLE;barranquilla_gas;2030;.
VALLE;barranquilla_gas;2035;.
VALLE;barranquilla_gas;2040;.
VALLE;barranquilla_gas;2045;.
VALLE;barranquilla_fo6;2020;.
VALLE;barranquilla_fo6;2025;.
VALLE;barranquilla_fo6;2030;.
VALLE;barranquilla_fo6;2035;.
VALLE;barranquilla_fo6;2040;.
VALLE;barranquilla_fo6;2045;.
VALLE;cartagena_gas;2020;.
VALLE;cartagena_gas;2025;.
VALLE;cartagena_gas;2030;.
VALLE;cartagena_gas;2035;.
VALLE;cartagena_gas;2040;.
VALLE;cartagena_gas;2045;.
VALLE;cartagena_fo6;2020;.
VALLE;cartagena_fo6;2025;.
VALLE;cartagena_fo6;2030;.
VALLE;cartagena_fo6;2035;.
VALLE;cartagena_fo6;2040;.
VALLE;cartagena_fo6;2045;.
VALLE;guajira_gas;2020;.
VALLE;guajira_gas;2025;.
VALLE;guajira_gas;2030;.
VALLE;guajira_gas;2035;.
VALLE;guajira_gas;2040;.
VALLE;guajira_gas;2045;.
VALLE;guajira_car;2020;.
VALLE;guajira_car;2025;.
VALLE;guajira_car;2030;.
VALLE;guajira_car;2035;.
VALLE;guajira_car;2040;.
VALLE;guajira_car;2045;.
VALLE;flores_gas;2020;.
VALLE;flores_gas;2025;.
VALLE;flores_gas;2030;.
VALLE;flores_gas;2035;.
VALLE;flores_gas;2040;.
VALLE;flores_gas;2045;.
VALLE;flores_fo2;2020;.
VALLE;flores_fo2;2025;.
VALLE;flores_fo2;2030;.
VALLE;flores_fo2;2035;.
VALLE;flores_fo2;2040;.
VALLE;flores_fo2;2045;.
VALLE;paipa_car;2020;.
VALLE;paipa_car;2025;.
VALLE;paipa_car;2030;.
VALLE;paipa_car;2035;.
VALLE;paipa_car;2040;.
VALLE;paipa_car;2045;.
VALLE;tasajero_car;2020;.
VALLE;tasajero_car;2025;.
VALLE;tasajero_car;2030;.
VALLE;tasajero_car;2035;.
VALLE;tasajero_car;2040;.
VALLE;tasajero_car;2045;.
VALLE;zipa_car;2020;.
VALLE;zipa_car;2025;.
VALLE;zipa_car;2030;.
VALLE;zipa_car;2035;.
VALLE;zipa_car;2040;.
VALLE;zipa_car;2045;.
VALLE;fuel_oil;2020;.
VALLE;fuel_oil;2025;.
VALLE;fuel_oil;2030;.
VALLE;fuel_oil;2035;.
VALLE;fuel_oil;2040;.
VALLE;fuel_oil;2045;.
VALLE;termodorada_gas;2020;.
VALLE;termodorada_gas;2025;.
VALLE;termodorada_gas;2030;.
VALLE;termodorada_gas;2035;.
VALLE;termodorada_gas;2040;.
VALLE;termodorada_gas;2045;.
VALLE;termodorada_fo2;2020;.
VALLE;termodorada_fo2;2025;.
VALLE;termodorada_fo2;2030;.
VALLE;termodorada_fo2;2035;.
VALLE;termodorada_fo2;2040;.
VALLE;termodorada_fo2;2045;.
VALLE;termosierra_gas;2020;.
VALLE;termosierra_gas;2025;.
VALLE;termosierra_gas;2030;.
VALLE;termosierra_gas;2035;.
VALLE;termosierra_gas;2040;.
VALLE;termosierra_gas;2045;.
VALLE;termosierra_fo2;2020;.
VALLE;termosierra_fo2;2025;.
VALLE;termosierra_fo2;2030;.
VALLE;termosierra_fo2;2035;.
VALLE;termosierra_fo2;2040;.
VALLE;termosierra_fo2;2045;.
VALLE;merielectrica_gas;2020;.
VALLE;merielectrica_gas;2025;.
VALLE;merielectrica_gas;2030;.
VALLE;merielectrica_gas;2035;.
VALLE;merielectrica_gas;2040;.
VALLE;merielectrica_gas;2045;.
VALLE;NONE  ;2020;0
VALLE;NONE  ;2025;0
VALLE;NONE  ;2030;0
VALLE;NONE  ;2035;0
VALLE;NONE  ;2040;0
VALLE;NONE  ;2045;0
VALLE;termovalle_gas;2020;8.110787537
VALLE;termovalle_gas;2025;8.288385316
VALLE;termovalle_gas;2030;9.42173854
VALLE;termovalle_gas;2035;10.02173854
VALLE;termovalle_gas;2040;10.62173854
VALLE;termovalle_gas;2045;11.22173854
VALLE;termovalle_cmp2;2020;18.92334947
VALLE;termovalle_cmp2;2025;18.47798234
VALLE;termovalle_cmp2;2030;19.49424772
VALLE;termovalle_cmp2;2035;20.09424772
VALLE;termovalle_cmp2;2040;20.69424772
VALLE;termovalle_cmp2;2045;21.29424772
VALLE;termocentro_gas;2020;.
VALLE;termocentro_gas;2025;.
VALLE;termocentro_gas;2030;.
VALLE;termocentro_gas;2035;.
VALLE;termocentro_gas;2040;.
VALLE;termocentro_gas;2045;.
VALLE;termocentro_ja1;2020;.
VALLE;termocentro_ja1;2025;.
VALLE;termocentro_ja1;2030;.
VALLE;termocentro_ja1;2035;.
VALLE;termocentro_ja1;2040;.
VALLE;termocentro_ja1;2045;.
VALLE;candelaria_fo2;2020;.
VALLE;candelaria_fo2;2025;.
VALLE;candelaria_fo2;2030;.
VALLE;candelaria_fo2;2035;.
VALLE;candelaria_fo2;2040;.
VALLE;candelaria_fo2;2045;.
VALLE;termoyopal_gas;2020;.
VALLE;termoyopal_gas;2025;.
VALLE;termoyopal_gas;2030;.
VALLE;termoyopal_gas;2035;.
VALLE;termoyopal_gas;2040;.
VALLE;termoyopal_gas;2045;.
VALLE;gecelca_car;2020;.
VALLE;gecelca_car;2025;.
VALLE;gecelca_car;2030;.
VALLE;gecelca_car;2035;.
VALLE;gecelca_car;2040;.
VALLE;gecelca_car;2045;.
CQR;barranquilla_gas;2020;.
CQR;barranquilla_gas;2025;.
CQR;barranquilla_gas;2030;.
CQR;barranquilla_gas;2035;.
CQR;barranquilla_gas;2040;.
CQR;barranquilla_gas;2045;.
CQR;barranquilla_fo6;2020;.
CQR;barranquilla_fo6;2025;.
CQR;barranquilla_fo6;2030;.
CQR;barranquilla_fo6;2035;.
CQR;barranquilla_fo6;2040;.
CQR;barranquilla_fo6;2045;.
CQR;cartagena_gas;2020;.
CQR;cartagena_gas;2025;.
CQR;cartagena_gas;2030;.
CQR;cartagena_gas;2035;.
CQR;cartagena_gas;2040;.
CQR;cartagena_gas;2045;.
CQR;cartagena_fo6;2020;.
CQR;cartagena_fo6;2025;.
CQR;cartagena_fo6;2030;.
CQR;cartagena_fo6;2035;.
CQR;cartagena_fo6;2040;.
CQR;cartagena_fo6;2045;.
CQR;guajira_gas;2020;.
CQR;guajira_gas;2025;.
CQR;guajira_gas;2030;.
CQR;guajira_gas;2035;.
CQR;guajira_gas;2040;.
CQR;guajira_gas;2045;.
CQR;guajira_car;2020;.
CQR;guajira_car;2025;.
CQR;guajira_car;2030;.
CQR;guajira_car;2035;.
CQR;guajira_car;2040;.
CQR;guajira_car;2045;.
CQR;flores_gas;2020;.
CQR;flores_gas;2025;.
CQR;flores_gas;2030;.
CQR;flores_gas;2035;.
CQR;flores_gas;2040;.
CQR;flores_gas;2045;.
CQR;flores_fo2;2020;.
CQR;flores_fo2;2025;.
CQR;flores_fo2;2030;.
CQR;flores_fo2;2035;.
CQR;flores_fo2;2040;.
CQR;flores_fo2;2045;.
CQR;paipa_car;2020;.
CQR;paipa_car;2025;.
CQR;paipa_car;2030;.
CQR;paipa_car;2035;.
CQR;paipa_car;2040;.
CQR;paipa_car;2045;.
CQR;tasajero_car;2020;.
CQR;tasajero_car;2025;.
CQR;tasajero_car;2030;.
CQR;tasajero_car;2035;.
CQR;tasajero_car;2040;.
CQR;tasajero_car;2045;.
CQR;zipa_car;2020;.
CQR;zipa_car;2025;.
CQR;zipa_car;2030;.
CQR;zipa_car;2035;.
CQR;zipa_car;2040;.
CQR;zipa_car;2045;.
CQR;fuel_oil;2020;.
CQR;fuel_oil;2025;.
CQR;fuel_oil;2030;.
CQR;fuel_oil;2035;.
CQR;fuel_oil;2040;.
CQR;fuel_oil;2045;.
CQR;termodorada_gas;2020;8.133626923
CQR;termodorada_gas;2025;10.87337025
CQR;termodorada_gas;2030;12.25737394
CQR;termodorada_gas;2035;13.55737394
CQR;termodorada_gas;2040;14.85737394
CQR;termodorada_gas;2045;16.15737394
CQR;termodorada_fo2;2020;21.85498336
CQR;termodorada_fo2;2025;22.15153139
CQR;termodorada_fo2;2030;25.36207691
CQR;termodorada_fo2;2035;26.16207691
CQR;termodorada_fo2;2040;26.96207691
CQR;termodorada_fo2;2045;27.76207691
CQR;termosierra_gas;2020;.
CQR;termosierra_gas;2025;.
CQR;termosierra_gas;2030;.
CQR;termosierra_gas;2035;.
CQR;termosierra_gas;2040;.
CQR;termosierra_gas;2045;.
CQR;termosierra_fo2;2020;.
CQR;termosierra_fo2;2025;.
CQR;termosierra_fo2;2030;.
CQR;termosierra_fo2;2035;.
CQR;termosierra_fo2;2040;.
CQR;termosierra_fo2;2045;.
CQR;merielectrica_gas;2020;.
CQR;merielectrica_gas;2025;.
CQR;merielectrica_gas;2030;.
CQR;merielectrica_gas;2035;.
CQR;merielectrica_gas;2040;.
CQR;merielectrica_gas;2045;.
CQR;NONE  ;2020;0
CQR;NONE  ;2025;0
CQR;NONE  ;2030;0
CQR;NONE  ;2035;0
CQR;NONE  ;2040;0
CQR;NONE  ;2045;0
CQR;termovalle_gas;2020;.
CQR;termovalle_gas;2025;.
CQR;termovalle_gas;2030;.
CQR;termovalle_gas;2035;.
CQR;termovalle_gas;2040;.
CQR;termovalle_gas;2045;.
CQR;termovalle_cmp2;2020;.
CQR;termovalle_cmp2;2025;.
CQR;termovalle_cmp2;2030;.
CQR;termovalle_cmp2;2035;.
CQR;termovalle_cmp2;2040;.
CQR;termovalle_cmp2;2045;.
CQR;termocentro_gas;2020;.
CQR;termocentro_gas;2025;.
